Datasource,Campaign,Daily,Clicks,Impressions
Twitter Ads,Touristik Routenplaner,12/04/19,647,3377
Twitter Ads,Touristik Routenplaner,12/07/19,723,3418
Twitter Ads,Touristik Routenplaner,12/10/19,657,2882
Twitter Ads,Touristik Routenplaner,12/13/19,742,3656
Twitter Ads,Touristik Routenplaner,12/16/19,703,2833
Twitter Ads,Touristik Routenplaner,12/19/19,638,3186
Twitter Ads,Touristik Routenplaner,12/22/19,593,2967
Twitter Ads,Touristik Routenplaner,12/25/19,569,3315
Twitter Ads,Touristik Routenplaner,12/28/19,657,2703
Twitter Ads,Touristik Routenplaner,12/31/19,476,2311
Twitter Ads,US|SN|Amazon,01/03/19,46,2953
Twitter Ads,US|SN|Amazon,01/06/19,46,2334
Twitter Ads,US|SN|Amazon,01/09/19,42,2330
Twitter Ads,US|SN|Amazon,01/12/19,39,1959
Twitter Ads,US|SN|Amazon,01/15/19,51,3893
Twitter Ads,US|SN|Amazon,01/18/19,55,2984
Twitter Ads,US|SN|Amazon,01/21/19,55,2553
Twitter Ads,US|SN|Amazon,01/24/19,63,3238
Twitter Ads,US|SN|Amazon,01/27/19,48,1886
Twitter Ads,US|SN|Amazon,01/30/19,53,2702
Twitter Ads,US|SN|Amazon,02/02/19,64,2706
Twitter Ads,US|SN|Amazon,02/05/19,76,2422
Twitter Ads,US|SN|Amazon,02/08/19,73,1807
Twitter Ads,US|SN|Amazon,02/11/19,86,1940
Twitter Ads,US|SN|Amazon,02/14/19,45,1096
Twitter Ads,US|SN|Amazon,03/13/19,3,183
Twitter Ads,US|SN|Amazon,03/16/19,3,134
Twitter Ads,US|SN|Amazon,03/19/19,6,236
Twitter Ads,US|SN|Amazon,03/22/19,41,4789
Twitter Ads,US|SN|Amazon,03/25/19,32,1935
Twitter Ads,US|SN|Amazon,03/28/19,34,2495
Twitter Ads,US|SN|Amazon,03/31/19,31,1932
Twitter Ads,US|SN|Amazon,04/03/19,28,2096
Twitter Ads,US|SN|Amazon,04/06/19,25,1633
Twitter Ads,US|SN|Amazon,04/09/19,26,1453
Twitter Ads,US|SN|Amazon,04/12/19,26,1761
Twitter Ads,US|SN|Amazon,04/15/19,26,1622
Twitter Ads,US|SN|Amazon,04/18/19,25,1876
Twitter Ads,US|SN|Amazon,04/21/19,28,1887
Twitter Ads,US|SN|Amazon,04/24/19,37,2425
Twitter Ads,US|SN|Amazon,04/27/19,22,3056
Twitter Ads,US|SN|Amazon,04/30/19,23,1485
Twitter Ads,US|SN|Amazon,05/03/19,25,1886
Twitter Ads,US|SN|Amazon,05/06/19,25,1638
Twitter Ads,US|SN|Amazon,05/09/19,29,1817
Twitter Ads,US|SN|Amazon,05/12/19,25,1383
Twitter Ads,US|SN|Amazon,05/15/19,26,1996
Twitter Ads,US|SN|Amazon,05/18/19,27,2059
Twitter Ads,US|SN|Amazon,05/21/19,25,2341
Twitter Ads,US|SN|Amazon,05/24/19,24,1947
Twitter Ads,US|SN|Amazon,05/27/19,28,1501
Twitter Ads,US|SN|Amazon,05/30/19,26,1945
Twitter Ads,US|SN|Amazon,06/02/19,29,3040
Twitter Ads,US|SN|Amazon,06/05/19,33,3099
Twitter Ads,US|SN|Amazon,06/08/19,23,3068
Twitter Ads,US|SN|Amazon,06/11/19,24,2099
Twitter Ads,US|SN|Amazon,06/14/19,28,1579
Twitter Ads,US|SN|Amazon,06/17/19,28,2156
Twitter Ads,US|SN|Amazon,06/20/19,26,2571
Twitter Ads,US|SN|Amazon,06/23/19,27,2674
Twitter Ads,US|SN|Amazon,06/26/19,30,2458
Twitter Ads,US|SN|Amazon,06/29/19,24,1985
Twitter Ads,US|SN|Amazon,07/02/19,32,3387
Twitter Ads,US|SN|Amazon,07/05/19,26,1971
Twitter Ads,US|SN|Amazon,07/08/19,33,2556
Twitter Ads,US|SN|Amazon,07/11/19,29,2015
Twitter Ads,US|SN|Amazon,07/14/19,26,2450
Twitter Ads,US|SN|Amazon,07/17/19,29,1699
Twitter Ads,US|SN|Amazon,07/20/19,29,2333
Twitter Ads,US|SN|Amazon,07/23/19,30,2604
Twitter Ads,US|SN|Amazon,07/26/19,28,1840
Twitter Ads,US|SN|Amazon,07/29/19,28,2303
Twitter Ads,US|SN|Amazon,08/01/19,30,3189
Twitter Ads,US|SN|Amazon,08/04/19,30,2518
Twitter Ads,US|SN|Amazon,08/07/19,33,3062
Twitter Ads,US|SN|Amazon,08/10/19,27,1987
Twitter Ads,US|SN|Amazon,08/13/19,34,2489
Twitter Ads,US|SN|Amazon,08/16/19,27,2339
Twitter Ads,US|SN|Amazon,08/19/19,29,2365
Twitter Ads,US|SN|Amazon,08/22/19,29,2791
Twitter Ads,US|SN|Amazon,08/25/19,26,2980
Twitter Ads,US|SN|Amazon,08/28/19,26,2209
Twitter Ads,US|SN|Amazon,08/31/19,25,1632
Twitter Ads,US|SN|Amazon,09/03/19,31,3123
Twitter Ads,US|SN|Amazon,09/06/19,28,1815
Twitter Ads,US|SN|Amazon,09/09/19,33,2616
Twitter Ads,US|SN|Amazon,09/12/19,30,2325
Twitter Ads,US|SN|Amazon,09/15/19,29,2197
Twitter Ads,US|SN|Amazon,09/18/19,26,1687
Twitter Ads,US|SN|Amazon,09/21/19,27,2022
Twitter Ads,US|SN|Amazon,09/24/19,32,2657
Twitter Ads,US|SN|Amazon,09/27/19,26,2613
Twitter Ads,US|SN|Amazon,09/30/19,21,1533
Twitter Ads,US|SN|Amazon,10/03/19,31,2387
Twitter Ads,US|SN|Amazon,10/06/19,29,2548
Twitter Ads,US|SN|Amazon,10/09/19,27,2789
Twitter Ads,US|SN|Amazon,10/12/19,27,2173
Twitter Ads,US|SN|Amazon,10/15/19,32,1855
Twitter Ads,US|SN|Amazon,10/18/19,29,3350
Twitter Ads,US|SN|Amazon,10/21/19,30,3641
Twitter Ads,US|SN|Amazon,10/24/19,25,2923
Twitter Ads,US|SN|Amazon,10/27/19,33,3002
Twitter Ads,US|SN|Amazon,10/30/19,25,1998
Twitter Ads,US|SN|Amazon,11/02/19,31,2151
Twitter Ads,US|SN|Amazon,11/05/19,32,2850
Twitter Ads,US|SN|Amazon,11/08/19,31,2234
Twitter Ads,US|SN|Amazon,11/11/19,39,2365
Twitter Ads,US|SN|Amazon,11/14/19,31,2273
Twitter Ads,US|SN|Amazon,11/17/19,36,2838
Twitter Ads,US|SN|Amazon,11/20/19,38,3067
Twitter Ads,US|SN|Amazon,11/25/19,26,1958
Twitter Ads,US|SN|Amazon,11/28/19,29,2992
Twitter Ads,US|SN|Amazon,12/01/19,29,3086
Twitter Ads,US|SN|Amazon,12/04/19,40,3581
Twitter Ads,US|SN|Amazon,12/07/19,35,2628
Twitter Ads,US|SN|Amazon,12/10/19,39,2706
Twitter Ads,US|SN|Amazon,12/13/19,37,3831
Twitter Ads,US|SN|Amazon,12/16/19,37,2734
Twitter Ads,US|SN|Amazon,12/19/19,31,3479
Twitter Ads,US|SN|Amazon,12/22/19,27,3157
Twitter Ads,US|SN|Amazon,12/25/19,25,2481
Twitter Ads,US|SN|Amazon,12/28/19,35,2163
Twitter Ads,US|SN|Amazon,12/31/19,27,1754
Twitter Ads,Versicherungen,02/09/19,2,168
Twitter Ads,Versicherungen,02/12/19,1,64
Twitter Ads,Versicherungen,02/15/19,4,205
Twitter Ads,Versicherungen,02/18/19,7,287
Twitter Ads,Versicherungen,02/21/19,35,1104
Twitter Ads,Versicherungen,02/24/19,42,838
Twitter Ads,Versicherungen,02/27/19,60,1043
Twitter Ads,Versicherungen,03/02/19,30,1182
Twitter Ads,Versicherungen,03/05/19,70,1977
Twitter Ads,Versicherungen,03/08/19,59,1776
Twitter Ads,Versicherungen,03/11/19,84,2088
Twitter Ads,Versicherungen,03/14/19,81,2386
Twitter Ads,Versicherungen,03/17/19,60,1447
Twitter Ads,Versicherungen,03/20/19,74,2048
Twitter Ads,Versicherungen,03/23/19,40,1287
Twitter Ads,Versicherungen,03/26/19,63,1427
Twitter Ads,Versicherungen,03/29/19,45,1045
Twitter Ads,Versicherungen,04/01/19,29,908
Twitter Ads,Versicherungen,04/04/19,56,1083
Twitter Ads,Versicherungen,04/07/19,47,902
Twitter Ads,Versicherungen,04/10/19,63,1191
Twitter Ads,Versicherungen,04/13/19,36,766
Twitter Ads,Versicherungen,04/16/19,54,1112
Twitter Ads,Versicherungen,04/19/19,51,1115
Twitter Ads,Versicherungen,04/22/19,61,1072
Twitter Ads,Versicherungen,04/25/19,50,836
Twitter Ads,Versicherungen,04/28/19,32,669
Twitter Ads,Versicherungen,05/01/19,33,682
Twitter Ads,Versicherungen,05/04/19,36,808
Twitter Ads,Versicherungen,05/07/19,39,983
Twitter Ads,Versicherungen,05/10/19,35,686
Twitter Ads,Versicherungen,05/13/19,42,696
Twitter Ads,Versicherungen,05/16/19,37,976
Twitter Ads,Versicherungen,05/19/19,21,630
Twitter Ads,Versicherungen,05/22/19,40,713
Twitter Ads,Versicherungen,05/25/19,25,922
Twitter Ads,Versicherungen,05/28/19,35,729
Twitter Ads,Versicherungen,05/31/19,36,1051
Twitter Ads,Versicherungen,06/03/19,27,439
Twitter Ads,Versicherungen,06/06/19,32,554
Twitter Ads,Versicherungen,06/09/19,31,361
Twitter Ads,Versicherungen,06/12/19,50,754
Twitter Ads,Versicherungen,06/15/19,30,708
Twitter Ads,Versicherungen,06/18/19,47,971
Twitter Ads,Versicherungen,06/21/19,39,1018
Twitter Ads,Versicherungen,06/24/19,36,739
Twitter Ads,Versicherungen,06/27/19,48,1240
Twitter Ads,Versicherungen,06/30/19,34,731
Twitter Ads,Versicherungen,07/03/19,47,797
Twitter Ads,Versicherungen,07/06/19,22,664
Twitter Ads,Versicherungen,07/09/19,24,413
Twitter Ads,Versicherungen,07/12/19,41,805
Twitter Ads,Versicherungen,07/15/19,48,1025
Twitter Ads,Versicherungen,07/18/19,75,1253
Twitter Ads,Versicherungen,07/21/19,50,896
Twitter Ads,Versicherungen,07/24/19,45,1037
Twitter Ads,Versicherungen,07/27/19,34,783
Twitter Ads,Versicherungen,07/30/19,56,915
Twitter Ads,Versicherungen,08/02/19,25,313
Twitter Ads,Versicherungen,08/05/19,42,482
Twitter Ads,Versicherungen,08/08/19,49,458
Twitter Ads,Versicherungen,08/11/19,20,220
Twitter Ads,Versicherungen,08/14/19,39,448
Twitter Ads,Versicherungen,08/17/19,7,185
Twitter Ads,Versicherungen,08/20/19,42,530
Twitter Ads,Versicherungen,08/23/19,28,332
Twitter Ads,Versicherungen,08/26/19,36,526
Twitter Ads,Versicherungen,08/29/19,27,412
Twitter Ads,Versicherungen,09/01/19,22,292
Twitter Ads,Versicherungen,09/04/19,38,434
Twitter Ads,Versicherungen,09/07/19,11,105
Twitter Ads,Versicherungen,09/10/19,32,403
Twitter Ads,Versicherungen,09/13/19,29,330
Twitter Ads,Versicherungen,09/16/19,50,482
Twitter Ads,Versicherungen,09/19/19,41,395
Twitter Ads,Versicherungen,09/22/19,20,178
Twitter Ads,Versicherungen,09/25/19,27,372
Twitter Ads,Versicherungen,09/28/19,15,136
Twitter Ads,Versicherungen,10/01/19,39,394
Twitter Ads,Versicherungen,10/04/19,21,251
Twitter Ads,Versicherungen,10/07/19,46,517
Twitter Ads,Versicherungen,10/10/19,42,322
Twitter Ads,Versicherungen,10/13/19,22,201
Twitter Ads,Versicherungen,10/16/19,35,395
Twitter Ads,Versicherungen,10/19/19,16,131
Twitter Ads,Versicherungen,10/22/19,32,368
Twitter Ads,Versicherungen,10/25/19,26,237
Twitter Ads,Versicherungen,10/28/19,38,415
Twitter Ads,Versicherungen,10/31/19,33,283
Twitter Ads,Versicherungen,11/03/19,25,253
Twitter Ads,Versicherungen,11/06/19,29,384
Twitter Ads,Versicherungen,11/09/19,14,172
Twitter Ads,Versicherungen,11/12/19,46,433
Twitter Ads,Versicherungen,11/15/19,27,314
Twitter Ads,Versicherungen,11/18/19,48,448
Twitter Ads,Versicherungen,11/21/19,38,420
Twitter Ads,Versicherungen,11/24/19,22,296
Twitter Ads,Versicherungen,11/27/19,29,443
Twitter Ads,Versicherungen,11/30/19,14,163
Twitter Ads,Versicherungen,12/03/19,45,336
Twitter Ads,Versicherungen,12/06/19,28,302
Twitter Ads,Versicherungen,12/09/19,44,525
Twitter Ads,Versicherungen,12/12/19,32,371
Twitter Ads,Versicherungen,12/15/19,16,273
Twitter Ads,Versicherungen,12/18/19,39,454
Twitter Ads,Versicherungen,12/21/19,20,137
Twitter Ads,Versicherungen,12/24/19,6,116
Twitter Ads,Versicherungen,12/27/19,29,335
Twitter Ads,Versicherungen,12/30/19,43,409
Twitter Ads,Versicherungen,01/02/20,44,400
Twitter Ads,Versicherungen,01/05/20,33,325
Twitter Ads,Versicherungen,01/08/20,39,661
Twitter Ads,Versicherungen,01/11/20,35,273
Twitter Ads,Versicherungen,01/14/20,46,446
Twitter Ads,Versicherungen,01/17/20,43,303
Twitter Ads,Versicherungen,01/20/20,49,406
Twitter Ads,Versicherungen,01/23/20,47,407
Twitter Ads,Versicherungen,01/26/20,33,268
Twitter Ads,Versicherungen,01/29/20,43,455
Twitter Ads,Versicherungen,02/01/20,28,316
Twitter Ads,Versicherungen,02/04/20,50,480
Twitter Ads,Versicherungen,02/07/20,40,415
Twitter Ads,Versicherungen,02/10/20,46,450
Twitter Ads,Versicherungen,02/13/20,52,582
Twitter Ads,Vorteilspartner,07/13/19,0,389
Twitter Ads,Vorteilspartner,07/16/19,0,269
Twitter Ads,Vorteilspartner,07/19/19,7,977
Twitter Ads,Vorteilspartner,07/22/19,3,446
Twitter Ads,Vorteilspartner,07/25/19,0,278
Twitter Ads,Vorteilspartner,07/28/19,0,282
Twitter Ads,Vorteilspartner,07/31/19,1,24
Twitter Ads,Vorteilspartner,08/03/19,1,310
Twitter Ads,Vorteilspartner,08/06/19,1,217
Twitter Ads,Vorteilspartner,08/09/19,3,212
Twitter Ads,Vorteilspartner,08/12/19,0,42
Twitter Ads,Vorteilspartner,08/15/19,0,42
Twitter Ads,Vorteilspartner,08/18/19,0,47
Twitter Ads,Vorteilspartner,08/21/19,0,15
Twitter Ads,Vorteilspartner,08/24/19,0,12
Twitter Ads,Vorteilspartner,08/27/19,0,27
Twitter Ads,WRKS,01/02/19,34,692
Twitter Ads,WRKS,01/05/19,22,671
Twitter Ads,WRKS,01/08/19,29,704
Twitter Ads,WRKS,01/11/19,29,791
Twitter Ads,WRKS,01/14/19,22,813
Twitter Ads,WRKS,01/17/19,35,685
Twitter Ads,WRKS,01/20/19,33,562
Twitter Ads,WRKS,01/23/19,28,653
Twitter Ads,WRKS,01/26/19,11,301
Twitter Ads,WRKS,01/29/19,30,577
Twitter Ads,WRKS,02/01/19,20,467
Twitter Ads,WRKS,02/04/19,40,635
Twitter Ads,WRKS,02/07/19,31,585
Twitter Ads,WRKS,02/10/19,17,507
Twitter Ads,WRKS,02/13/19,26,559
Twitter Ads,WRKS,02/16/19,19,350
Twitter Ads,WRKS,02/19/19,29,564
Twitter Ads,WRKS,02/22/19,15,362
Twitter Ads,WRKS,02/25/19,17,490
Twitter Ads,WRKS,02/28/19,26,480
Twitter Ads,WRKS,03/03/19,18,569
Twitter Ads,WRKS,03/06/19,25,584
Twitter Ads,WRKS,03/09/19,23,428
Twitter Ads,WRKS,03/12/19,24,530
Twitter Ads,WRKS,03/15/19,32,530
Twitter Ads,WRKS,03/18/19,42,540
Twitter Ads,WRKS,03/21/19,23,421
Twitter Ads,WRKS,03/24/19,20,442
Twitter Ads,WRKS,03/27/19,19,437
Twitter Ads,WRKS,03/30/19,20,358
Twitter Ads,WRKS,04/02/19,37,591
Twitter Ads,WRKS,04/05/19,28,440
Twitter Ads,WRKS,04/08/19,46,602
Twitter Ads,WRKS,04/11/19,22,413
Twitter Ads,WRKS,04/14/19,35,302
Twitter Ads,WRKS,04/17/19,31,375
Twitter Ads,WRKS,04/20/19,19,377
Twitter Ads,WRKS,04/23/19,33,419
Twitter Ads,WRKS,04/26/19,33,372
Twitter Ads,WRKS,04/29/19,36,532
Twitter Ads,WRKS,05/02/19,38,504
Twitter Ads,WRKS,05/05/19,31,361
Twitter Ads,WRKS,05/08/19,23,387
Twitter Ads,WRKS,05/11/19,34,346
Twitter Ads,WRKS,05/14/19,50,497
Twitter Ads,WRKS,05/17/19,33,401
Twitter Ads,WRKS,05/20/19,34,425
Twitter Ads,WRKS,05/23/19,35,460
Twitter Ads,WRKS,05/26/19,45,467
Twitter Ads,WRKS,05/29/19,49,506
Twitter Ads,WRKS,06/01/19,28,337
Twitter Ads,WRKS,06/04/19,45,513
Twitter Ads,WRKS,06/07/19,37,333
Twitter Ads,WRKS,06/10/19,43,514
Twitter Ads,WRKS,06/13/19,65,809
Twitter Ads,WRKS,06/16/19,50,462
Twitter Ads,WRKS,06/19/19,74,886
Twitter Ads,WRKS,06/22/19,57,723
Twitter Ads,WRKS,06/25/19,84,944
Twitter Ads,WRKS,06/28/19,81,939
Twitter Ads,WRKS,07/01/19,84,965
Twitter Ads,WRKS,07/04/19,69,911
Twitter Ads,WRKS,07/07/19,19,330
Twitter Ads,WRKS,07/10/19,55,642
Twitter Ads,WRKS,07/13/19,95,918
Twitter Ads,WRKS,07/16/19,127,1148
Twitter Ads,WRKS,07/19/19,85,1018
Twitter Ads,WRKS,07/22/19,110,1204
Twitter Ads,WRKS,07/25/19,90,952
Twitter Ads,WRKS,07/28/19,70,576
Twitter Ads,WRKS,07/31/19,77,742
Twitter Ads,WRKS,08/03/19,59,569
Twitter Ads,WRKS,08/06/19,84,811
Twitter Ads,WRKS,08/09/19,76,835
Twitter Ads,WRKS,08/12/19,101,797
Twitter Ads,WRKS,08/15/19,48,615
Twitter Ads,WRKS,08/18/19,49,625
Twitter Ads,WRKS,08/21/19,46,806
Twitter Ads,WRKS,08/24/19,42,633
Twitter Ads,WRKS,08/27/19,74,986
Twitter Ads,WRKS,08/30/19,66,814
Twitter Ads,WRKS,09/02/19,58,909
Twitter Ads,WRKS,09/05/19,68,868
Twitter Ads,WRKS,09/08/19,45,602
Twitter Ads,WRKS,09/11/19,69,819
Twitter Ads,WRKS,09/14/19,29,506
Twitter Ads,WRKS,09/17/19,51,788
Twitter Ads,WRKS,09/20/19,44,591
Twitter Ads,WRKS,09/23/19,50,641
Twitter Ads,WRKS,09/26/19,71,700
Twitter Ads,WRKS,09/29/19,49,725
Twitter Ads,WRKS,10/02/19,55,824
Twitter Ads,WRKS,10/05/19,45,575
Twitter Ads,WRKS,10/08/19,72,919
Twitter Ads,WRKS,10/11/19,87,927
Twitter Ads,WRKS,10/14/19,79,824
Twitter Ads,WRKS,10/17/19,48,563
Twitter Ads,WRKS,10/20/19,28,385
Twitter Ads,WRKS,10/23/19,37,517
Twitter Ads,WRKS,10/26/19,22,386
Twitter Ads,WRKS,10/29/19,44,681
Twitter Ads,WRKS,11/01/19,26,530
Twitter Ads,WRKS,11/04/19,60,748
Twitter Ads,WRKS,11/07/19,40,634
Twitter Ads,WRKS,11/10/19,62,610
Twitter Ads,WRKS,11/13/19,59,686
Twitter Ads,WRKS,11/16/19,53,477
Twitter Ads,WRKS,11/19/19,50,613
Twitter Ads,WRKS,11/22/19,50,495
Twitter Ads,WRKS,11/25/19,58,602
Twitter Ads,WRKS,11/28/19,64,610
Twitter Ads,WRKS,12/01/19,96,722
Twitter Ads,WRKS,12/04/19,89,903
Twitter Ads,WRKS,12/07/19,75,635
Twitter Ads,WRKS,12/10/19,89,862
Twitter Ads,WRKS,12/13/19,64,612
Twitter Ads,WRKS,12/16/19,88,803
Twitter Ads,WRKS,12/19/19,85,632
Twitter Ads,WRKS,12/22/19,78,562
Twitter Ads,WRKS,12/25/19,81,599
Twitter Ads,WRKS,12/28/19,111,998
Twitter Ads,WRKS,12/31/19,92,665
Twitter Ads,WRKS,01/03/20,153,871
Twitter Ads,WRKS,01/06/20,130,860
Twitter Ads,WRKS,01/09/20,167,989
Twitter Ads,WRKS,01/12/20,156,937
Twitter Ads,WRKS,01/15/20,116,772
Twitter Ads,WRKS,01/18/20,51,359
Twitter Ads,WRKS,01/21/20,77,548
Twitter Ads,WRKS,01/24/20,51,373
Twitter Ads,WRKS,01/27/20,54,453
Twitter Ads,WRKS,01/30/20,65,442
Twitter Ads,WRKS,02/02/20,107,622
Twitter Ads,WRKS,02/05/20,77,497
Twitter Ads,WRKS,02/08/20,55,341
Twitter Ads,WRKS,02/11/20,67,441
Twitter Ads,WRKS,02/14/20,15,90
Facebook Ads,Adventmarkt Touristik,11/14/19,64,15658
Facebook Ads,Adventmarkt Touristik,11/17/19,23,6964
Facebook Ads,Adventmarkt Touristik,11/20/19,23,2056
Facebook Ads,Adventmarkt Touristik,11/23/19,18,2124
Facebook Ads,Adventmarkt Touristik,11/26/19,16,742
Facebook Ads,Adventmarkt Touristik,11/29/19,13,742
Facebook Ads,Adventmarkt Touristik,12/02/19,9,547
Facebook Ads,Adventmarkt Touristik,12/05/19,32,999
Facebook Ads,Adventmarkt Touristik,12/08/19,82,2923
Facebook Ads,Adventmarkt Touristik,12/11/19,65,2714
Facebook Ads,Adventmarkt Touristik,12/14/19,11,860
Facebook Ads,Adventmarkt Touristik,12/17/19,35,1454
Facebook Ads,Adventmarkt Touristik,12/20/19,9,1168
Facebook Ads,Adventmarkt Touristik,12/23/19,10,845
Facebook Ads,AT|SN|Snow Bindungen|Brands,01/25/19,0,75
Facebook Ads,AT|SN|Snow Bindungen|Brands,01/28/19,0,72
Facebook Ads,AT|SN|Snow Bindungen|Brands,01/31/19,1,109
Facebook Ads,AT|SN|Snow Bindungen|Brands,02/03/19,0,83
Facebook Ads,AT|SN|Snow Bindungen|Brands,02/06/19,0,94
Facebook Ads,AT|SN|Snow Bindungen|Brands,02/09/19,0,140
Facebook Ads,AT|SN|Snow Bindungen|Brands,02/12/19,0,97
Facebook Ads,AT|SN|Snowboards|Brands,01/01/19,0,29
Facebook Ads,AT|SN|Snowboards|Brands,01/04/19,0,54
Facebook Ads,AT|SN|Snowboards|Brands,01/07/19,0,30
Facebook Ads,AT|SN|Snowboards|Brands,01/10/19,0,85
Facebook Ads,AT|SN|Snowboards|Brands,01/13/19,0,51
Facebook Ads,AT|SN|Snowboards|Brands,01/16/19,0,33
Facebook Ads,AT|SN|Snowboards|Brands,01/19/19,0,40
Facebook Ads,AT|SN|Snowboards|Brands,01/22/19,0,33
Facebook Ads,AT|SN|Snowboards|Brands,01/25/19,0,50
Facebook Ads,AT|SN|Snowboards|Brands,01/28/19,0,78
Facebook Ads,AT|SN|Snowboards|Brands,01/31/19,0,127
Facebook Ads,AT|SN|Snowboards|Brands,02/03/19,0,118
Facebook Ads,AT|SN|Snowboards|Brands,02/06/19,0,52
Facebook Ads,AT|SN|Snowboards|Brands,02/09/19,0,23
Facebook Ads,AT|SN|Snowboards|Brands,02/12/19,0,47
Facebook Ads,AT|SN|Snowboards|Brands,12/12/19,0,16
Facebook Ads,AT|SN|Snowboards|Brands,12/15/19,2,35
Facebook Ads,AT|SN|Snowboards|Brands,12/18/19,1,44
Facebook Ads,AT|SN|Snowboards|Brands,12/21/19,0,15
Facebook Ads,AT|SN|Snowboards|Brands,12/24/19,0,15
Facebook Ads,AT|SN|Snowboards|Brands,12/27/19,0,39
Facebook Ads,AT|SN|Snowboards|Brands,12/30/19,1,26
Facebook Ads,AT|SN|Snow Helme|Brands,01/28/19,0,1
Facebook Ads,AT|SN|Snow Helme|Brands,01/31/19,0,17
Facebook Ads,AT|SN|Snow Helme|Brands,02/03/19,1,20
Facebook Ads,AT|SN|Snow Helme|Brands,02/07/19,0,14
Facebook Ads,AT|SN|Snow Helme|Brands,02/10/19,0,7
Facebook Ads,AT|SN|Snow Helme|Brands,02/13/19,0,17
Facebook Ads,AT|SN|Snow Hosen|Brands,01/29/19,0,3
Facebook Ads,AT|SN|Snow Hosen|Brands,02/13/19,0,1
Facebook Ads,AT|SN|Snow Jacken|Brands,01/26/19,0,1
Facebook Ads,AT|SN|Snow Jacken|Brands,01/29/19,0,1
Facebook Ads,AT|SN|Snow Jacken|Brands,02/02/19,0,2
Facebook Ads,AT|SN|Snow Jacken|Brands,02/05/19,0,4
Facebook Ads,AT|SN|Snow Jacken|Brands,02/08/19,0,9
Facebook Ads,AT|SN|Snow Jacken|Brands,02/11/19,0,3
Facebook Ads,AT|SN|Snow Schuhe|Brands,01/24/19,0,100
Facebook Ads,AT|SN|Snow Schuhe|Brands,01/27/19,0,154
Facebook Ads,AT|SN|Snow Schuhe|Brands,01/30/19,0,96
Facebook Ads,AT|SN|Snow Schuhe|Brands,02/02/19,1,122
Facebook Ads,AT|SN|Snow Schuhe|Brands,02/05/19,0,66
Facebook Ads,AT|SN|Snow Schuhe|Brands,02/08/19,0,51
Facebook Ads,AT|SN|Snow Schuhe|Brands,02/11/19,0,77
Facebook Ads,AT|SN|Snow Schuhe|Brands,02/14/19,0,23
Facebook Ads,AT|SN|Splitboard|Brands,01/26/19,2,302
Facebook Ads,AT|SN|Splitboard|Brands,01/29/19,1,282
Facebook Ads,AT|SN|Splitboard|Brands,02/01/19,1,161
Facebook Ads,AT|SN|Splitboard|Brands,02/04/19,0,155
Facebook Ads,AT|SN|Splitboard|Brands,02/07/19,0,150
Facebook Ads,AT|SN|Splitboard|Brands,02/10/19,1,289
Facebook Ads,AT|SN|Splitboard|Brands,02/13/19,0,171
Facebook Ads,Bonus Kasko,04/02/19,1,3
Facebook Ads,Bonus Kasko,04/09/19,0,1
Facebook Ads,Bonus Kasko,04/15/19,0,1
Facebook Ads,Bonus Kasko,04/18/19,0,2
Facebook Ads,Bonus Kasko,04/24/19,1,2
Facebook Ads,Bonus Kasko,04/30/19,0,1
Facebook Ads,Bonus Kasko,05/06/19,0,2
Facebook Ads,Bonus Kasko,05/13/19,0,1
Facebook Ads,Bonus Kasko,05/19/19,0,1
Facebook Ads,Bonus Kasko,05/23/19,0,1
Facebook Ads,Bonus Kasko,05/29/19,0,2
Facebook Ads,Bonus Kasko,06/05/19,0,1
Facebook Ads,Bonus Kasko,06/14/19,0,1
Facebook Ads,Bonus Kasko,06/24/19,0,5
Facebook Ads,Bonus Kasko,06/27/19,0,1
Facebook Ads,DE | PLA,01/02/19,0,8
Facebook Ads,DE | PLA,01/05/19,0,3
Facebook Ads,DE | PLA,01/08/19,0,4
Facebook Ads,DE | PLA,01/11/19,0,3
Facebook Ads,DE | PLA,01/15/19,0,3
Facebook Ads,DE | PLA,01/18/19,0,1
Facebook Ads,DE | PLA,01/21/19,0,8
Facebook Ads,DE | PLA,01/24/19,0,3
Facebook Ads,DE | PLA,01/27/19,0,2
Facebook Ads,DE | PLA,01/30/19,0,1
Facebook Ads,DE | PLA,02/02/19,2,12
Facebook Ads,DE | PLA,02/05/19,0,7
Facebook Ads,DE | PLA,02/08/19,0,2
Facebook Ads,DE | PLA,02/11/19,2,11
Facebook Ads,DE | PLA,02/14/19,0,1
Facebook Ads,DE | PLA,05/09/19,0,2
Facebook Ads,DE | PLA,05/13/19,0,1
Facebook Ads,DE | PLA,05/20/19,0,1
